
121.159	27.0033	-1.54498	-0.540294	0.526254	-0.663216	9.05605	Al

8.31351	2.9985	-1.30102	0.681393	0.314361	-0.327721	9.96547	Al

10.097	-20.7915	-2.07567	-0.170839	-0.951945	-0.29379	9.83224	Al

53.7045	-14.8029	-2.13361	0.836853	-0.21947	-0.0697974	9.72262	Al

209.224	24.2335	-0.250972	1.01573	0.0461405	-0.497116	9.01032	Al

117.936	-13.7958	-0.505052	0.88229	-0.135638	-0.128651	9.40637	Al

165.655	102.954	-12.7977	0.771681	0.797737	-0.559931	9.12494	Al

85.8857	-16.9747	-0.363222	0.787902	-0.426578	-0.102105	9.54901	Al

50.1645	98.9595	-8.81791	0.52356	0.78918	-0.49676	9.42916	Al

39.3501	8.43005	-1.96898	0.696144	0.319315	-0.445248	9.77762	Al

76.1268	-133.06	-0.0112922	0.0825157	-0.838281	-0.392727	9	Al

56.2281	69.0848	-2.7722	-0.414151	0.582163	-0.354177	9.02388	Al

48.4303	60.7607	-3.83714	-0.371018	0.858137	-0.443441	9.33867	Al

157.355	-3.94448	-0.170137	0.822599	0.174375	-0.205812	9.18095	Al

121.229	-4.41055	-9.94841	0.715328	-0.278555	-0.360131	9.32591	Al

129.738	-93.8655	-0.714741	0.903824	0.146981	-0.172979	9.12224	Al

73.5077	17.4996	-0.98378	0.989707	-0.0691337	-0.645712	9.61938	Al

160.405	19.1813	-1.02632	0.900401	0.00919356	-0.248477	9.15655	Al

185.049	46.2057	-7.30313	0.818369	0.480179	-0.46028	9.01898	Al

163.138	122.535	-2.00402	0.742313	0.691985	-0.584931	9.01359	Al

37.1081	-3.74092	-0.599151	0.851874	-0.133941	-0.0660962	9.8058	Al

27.4208	1.91492	-6.47935	0.477396	0.133568	-0.625843	9.83178	Al

126.432	-80.6326	-0.407958	0.322055	-0.795266	-0.170821	9.13438	Al

32.7947	-9.54705	-0.251802	0.612189	-0.360612	-0.289177	9.81608	Al

58.1641	12.3028	-0.33038	1.0357	0.308523	-0.158916	9.73802	Al

64.6433	-19.3513	-1.98295	0.565518	-0.542938	-0.425335	9.63009	Al

121.517	10.5509	-0.499611	0.865376	0.133764	-0.398373	9.39129	Al

36.785	24.2851	-0.345434	0.725378	0.611083	-0.0983378	9.77951	Al

36.2121	-2.20368	-15.5768	0.614213	0.0978075	-0.641824	9.78362	Al

167.211	49.8777	-12.0252	0.822677	0.463293	-0.878099	9.13877	Al


177.696	53.1129	-5.38035	0.950017	0.293626	-0.617083	9.13233	Al

7.84389	-4.60109	-0.441331	-0.48705	-0.698806	-0.640519	9.91871	Al

114.46	-53.2044	-4.89477	0.711784	-0.338129	-0.310381	9.3289	Al

204.509	-9.99445	-0.63493	0.907478	-0.0754772	-0.135385	9	Al

128.72	68.3462	-0.954656	0.770981	0.69564	-0.450479	9.31602	Al

149.058	-26.1955	-2.19371	0.58349	-0.595059	-0.253745	9.20678	Al

38.6417	6.1284	-1.84812	0.869317	-0.0785065	-0.236201	9.81548	Al

83.4384	45.5421	-7.41083	0.043832	0.72625	-0.647997	9.35593	Al

85.9803	-8.61868	-2.01072	0.612043	-0.106795	-0.460989	9.52239	Al

165.578	-56.1445	-2.02104	0.486725	-0.591789	-0.417013	9	Al

2.40759	-3.95124	-0.69085	0.614182	-0.427921	-0.363062	9.97992	Al

150.501	-1.32129	-4.46374	0.757897	-0.296226	-0.405543	9.20066	Al

31.3901	42.9274	-1.20477	-0.691941	0.530907	-0.427799	9.5382	Al

107.033	48.7577	-1.1965	0.584664	0.734053	-0.411963	9.38603	Al

109.049	-119.772	-1.33343	0.352567	-0.746404	-0.107454	9.03364	Al

125.382	-3.9961	-3.56666	0.708937	-0.0696247	-0.520947	9.30277	Al

177.036	9.86055	-0.552955	0.879014	0.00140419	-0.409287	9.11406	Al

87.8433	-21.4627	-0.406635	0.755207	-0.341546	-0.209931	9.53681	Al

2.66176	-24.2463	-0.894796	-0.0359351	-0.995481	-0.0947561	9.88432	Al

79.8179	-4.02878	-7.96119	0.0937473	-0.507831	-0.807657	9.45631	Al

70.3768	8.04815	-10.9929	0.677796	0.204489	-0.34295	9.59515	Al

28.3377	15.9554	-2.88759	0.332683	0.703296	-0.458205	9.8052	Al

62.7136	-46.9656	-0.707458	0.175674	-0.160673	-0.868009	9.47302	Al

182.799	93.4484	-1.8044	0.88308	0.552129	-0.282498	9.0043	Al

125.547	-92.6318	-0.935552	0.433129	-0.500893	-0.405749	9.0674	Al

124.675	-12.9558	-2.62501	0.698672	0.176945	-0.386486	9.32428	Al

86.5123	104.723	-7.34988	0.438797	0.648743	-0.610468	9.18635	Al

68.6063	-25.7194	-1.07941	0.659023	-0.502804	-0.240434	9.61225	Al

107.635	-7.74006	-0.198641	0.764242	-0.0575187	-0.294127	9.42545	Al

89.3062	15.7215	-0.995093	0.886094	0.403519	-0.374262	9.56182	Al

140.986	-42.8751	-1.37829	0.565434	-0.640627	-0.1872	9.2325	Al

141.758	-70.5942	-0.255044	0.730264	-0.390566	-0.114321	9.14846	Al

38.3964	-9.43392	-1.11145	-0.859479	0.0768144	-0.406648	9.74013	Al

130.362	50.7206	-5.5592	0.620981	0.550871	-0.240871	9.2508	Al

175.215	14.3035	-3.93335	0.574115	-0.423562	-0.964084	9	Al

76.6549	178.416	-1.73044	-0.956543	0.30739	-0.844457	9.0438	Al

134.136	-13.5563	-1.62674	0.627714	-0.338288	-0.54926	9.27759	Al

16.1811	-1.31785	-0.713415	0.828664	0.279838	-0.356351	9.92574	Al

34.9069	7.84812	-1.34532	0.689546	0.414345	-0.25494	9.79999	Al

214.348	87.7421	-1.1797	1.14645	0.0780487	-0.520216	9	Al


49.8922	6.65758	-0.119157	0.869177	0.143055	-0.207789	9.75523	Al

106.037	-20.1291	-1.16179	0.797044	-0.404705	-0.0542361	9.45878	Al

31.8212	2.83286	-0.567052	0.88078	0.0546314	-0.171387	9.84392	Al

62.7506	70.3399	-1.94917	0.0688981	0.897152	-0.439792	9.34499	Al

153.261	-15.1048	-0.0815251	0.599685	-0.34396	-0.736098	9.1865	Al

43.1859	-3.63898	-1.15767	0.848824	-0.0599217	-0.143465	9.78308	Al

26.8494	28.8083	-14.1851	-0.195162	0.704137	-0.709096	9.67706	Al

56.5802	-35.4775	-4.96338	0.411412	-0.341915	-0.547658	9.62583	Al

38.922	-46.7744	-4.07516	-0.695134	-0.723194	-0.577164	9.43056	Al

180.903	38.3829	-0.97097	0.839834	0.25158	-0.170793	9.02841	Al

79.0488	-8.48628	-2.24311	0.815863	-0.125885	-0.117771	9.58102	Al

67.2615	-2.84212	-0.569902	0.720264	-0.00840882	-0.455254	9.63912	Al

9.31758	-2.08889	-9.59054	0.120636	0.089763	-0.884184	9.90148	Al

80.228	5.12831	-12.1504	0.957468	-0.120644	-0.510022	9.63439	Al

45.1835	-0.966836	-0.878485	0.864103	-0.0347628	-0.0532987	9.76629	Al

154.489	2.49194	-0.0455688	0.368831	0.862119	-0.165704	9.14681	Al

123.847	27.7518	-1.85008	0.636108	0.425622	-0.243135	9.27469	Al

51.549	8.75081	-0.5165	0.859799	0.11673	-0.050014	9.73716	Al

61.3946	4.59425	-3.23929	0.946079	0.0971296	-0.27883	9.71735	Al

128.581	-1.66624	-2.41701	0.642742	0.177306	-0.490312	9.33949	Al

66.9235	-61.1367	-10.4075	0.483439	-0.602066	-0.173322	9.46522	Al

25.3312	2.12551	-0.375271	0.734821	0.0335397	-0.317412	9.86523	Al

109.677	11.0902	-0.343997	0.905876	0.0892785	-0.0718962	9.46693	Al


62.7151	15.435	-0.600596	1.04105	0.014679	-0.341554	9.71124	Al

80.4299	6.77282	-0.905458	0.813278	0.0563568	-0.171748	9.58667	Al

96.8112	27.2185	-0.949692	0.317048	0.786954	-0.472503	9.42154	Al

159.476	-30.594	-0.740933	-0.156384	-0.440126	-0.737122	9.07359	Al

119.162	-1.34557	-2.06049	0.763121	0.0676182	-0.299282	9.36081	Al

14.6481	-5.34911	-0.491194	0.735789	-0.288557	-0.249991	9.92785	Al

43.7821	8.92241	-0.0311742	0.212292	0.689361	-0.569513	9.71017	Al

180.831	-68.8034	-0.464487	0.733063	-0.469553	-0.105746	9	Al

108.584	47.0919	-14.2919	0.819802	0.41759	-0.228869	9.4346	Al

138.851	72.9807	-1.06234	0.753604	0.474408	-0.222828	9.20073	Al

144.103	9.41664	-5.18563	0.771049	0.102979	-0.155678	9.19759	Al

88.1417	16.5807	-0.692394	0.912756	0.349608	-0.401359	9.5749	Al

65.12	-44.4121	-0.0576268	-0.199669	-0.78551	-0.501227	9.46332	Al

26.144	11.5155	-2.53778	0.889853	0.324656	-0.189929	9.87339	Al

95.5148	35.9313	-8.03476	0.557047	0.486722	-0.506492	9.33741	Al

161.673	-49.4912	-2.39476	0.641281	-0.0611587	-0.365521	9.03547	Al

103.223	-67.1444	-8.55159	0.359451	-0.505369	-0.545104	9.29175	Al

82.4502	-22.4492	-1.25044	0.779735	-0.269319	-0.228063	9.56429	Al

91.449	37.8299	-0.753177	0.538278	0.601242	-0.363601	9.47323	Al

79.1391	36.5695	-11.3974	0.721569	0.558331	-0.352654	9.56834	Al

58.2929	-93.4153	-5.19257	0.227283	-0.89894	-0.227184	9.40892	Al

130.351	-9.29286	-5.22603	0.724959	-0.0332423	-0.718909	9.29751	Al

116.118	-18.2455	-4.59549	0.674214	-0.526002	-0.246327	9.37477	Al

192.432	-5.26147	-3.39963	0.800536	-0.191381	-0.454595	9.02511	Al

103.296	-68.3583	-1.28773	-0.0299308	-0.737172	-0.64212	9.22661	Al

37.3888	-19.5868	-9.45535	0.541708	-0.446174	-0.304067	9.74559	Al

165.039	-0.890617	-1.47976	0.925431	-0.0546069	-0.299042	9.21571	Al

167.258	0.465143	-7.40674	0.611115	0.359519	-0.731898	9.09117	Al

111.461	80.5614	-0.744435	0.347872	0.852972	-0.354154	9.22581	Al

13.8723	5.93751	-8.7774	0.61646	0.197112	-0.460237	9.91135	Al

46.2962	-14.9958	-5.22131	0.680599	-0.503566	-0.328587	9.7479	Al

68.7308	30.1847	-1.31238	0.858342	0.499785	-0.144404	9.64657	Al

173.652	8.94479	-0.525222	0.794638	0.110067	-0.299546	9.09323	Al

147.121	-28.3857	-3.8948	0.542091	-0.207935	-0.384884	9.09545	Al

61.4238	-22.7891	-15.6365	0.391405	-0.417669	-0.616345	9.59262	Al

142.763	82.5912	-2.6243	0.703168	0.740315	-0.198231	9.21333	Al

73.4288	-10.5052	-1.40174	0.914098	-0.176859	-0.0886726	9.65247	Al

135.801	4.43698	-6.88844	0.757398	0.127101	-0.247844	9.25606	Al

110.98	19.1726	-1.52426	0.879687	0.200488	-0.304775	9.46012	Al

39.0875	8.23103	-0.356535	0.891678	0.172345	-0.111068	9.8102	Al

86.5795	2.81831	-0.828332	0.819691	0.4566	-0.484964	9.5531	Al

84.2164	-99.7371	-2.53447	0.281765	-0.780996	-0.251384	9.2185	Al

114.593	0.312434	-6.13592	0.359984	0.237961	-0.444974	9.12	Al


80.3047	36.8123	-2.42471	0.643866	0.718401	-0.225192	9.55608	Al

59.2763	22.7663	-4.336	0.907083	0.457951	-0.32659	9.71494	Al

26.349	2.76282	-1.79276	0.884798	0.275466	-0.126084	9.87112	Al

116.82	27.7162	-10.3598	0.513515	0.505237	-0.46422	9.30054	Al

58.3648	-16.436	-0.200911	0.446682	-0.711662	-0.549936	9.66539	Al

190.636	-19.7332	-1.007	0.870173	-0.0716695	-0.146517	9	Al

114.232	-44.6927	-1.89635	0.740674	-0.469831	-0.110423	9.38628	Al

91.4483	-10.6075	-0.364755	0.771588	-0.105031	-0.342533	9.52582	Al

35.0422	2.38127	-4.63008	0.79683	0.256337	-0.145938	9.81255	Al

137.951	39.9344	-15.7345	0.876317	0.316619	-0.345063	9.29597	Al

7.01534	3.28758	-3.84658	-0.0209522	-0.381015	-0.924268	9.94029	Al

149.697	-67.9298	-0.593676	-0.406085	-0.81513	-0.247791	9.05241	Al

74.6293	19.782	-17.0501	-0.0994763	0.102698	-0.950283	9.12894	Al

156.837	12.0403	-6.7916	0.94182	-0.0634946	-0.29359	9.24922	Al

106.972	-29.5264	-0.33566	0.827539	-0.158881	-0.146228	9.44067	Al

26.0297	-1.0938	-3.33739	-0.407982	-0.117466	-0.987772	9.77235	Al

158.379	1.00933	-0.876812	0.877134	-0.142879	-0.135236	9.1963	Al

158.343	29.6577	-1.40335	0.947931	0.164475	-0.195253	9.24531	Al

31.0757	47.6923	-11.6078	0.173171	0.904977	-0.35986	9.65083	Al

140.324	12.7737	-0.430578	0.851429	0.411559	-0.68798	9.27696	Al

95.5871	8.5553	-2.06052	0.803379	0.182755	-0.268445	9.51372	Al

37.6548	7.69818	-0.380515	0.553821	0.0950395	-0.435783	9.79476	Al

70.0169	-53.8506	-2.91991	0.450008	-0.754923	-0.257248	9.51289	Al

115.855	40.7668	-1.64965	0.564004	0.750189	-0.432862	9.37891	Al

159.664	16.11	-3.23314	0.940313	0.087676	-0.321242	9.23194	Al

76.0282	-13.525	-2.87124	0.768727	-0.431178	-0.682721	9.60792	Al

178.466	49.1256	-19.7357	0.800481	0.426465	-0.507046	9.09017	Al

90.412	-14.4114	-0.118736	0.755041	-0.379005	-0.053654	9.51826	Al

147.536	79.6151	-0.460566	0.386767	0.877891	-0.0503812	9.08631	Al

56.5622	-0.113671	-6.98692	0.775833	-0.0814577	-0.295026	9.7008	Al

39.8031	11.266	-4.5134	0.32968	0.373699	-0.32335	9.68642	Al

7.43012	4.41229	-0.961459	0.779961	-0.104957	-0.310584	9.96052	Al

101.36	-17.2753	-0.339552	0.843551	-0.0785521	-0.134507	9.48209	Al

16.4543	14.044	-1.56789	0.259275	0.896106	-0.232321	9.84987	Al

114.862	9.1915	-0.457238	0.883335	0.157864	-0.193797	9.43017	Al

143.102	20.2798	-0.467398	0.836387	0.466192	-0.111341	9.27579	Al

139.891	-24.6991	-5.28212	0.511902	-0.129352	-0.648303	9.22662	Al

15.6286	-9.36533	-0.572731	0.350696	-0.865286	-0.186838	9.87686	Al

19.5771	10.7116	-3.11392	0.726541	0.339752	-0.238782	9.88437	Al

77.9891	-63.0844	-0.0935022	0.161489	0.827917	-0.223485	9.10448	Al

8.82128	14.5274	-0.759147	0.27491	0.909931	-0.176213	9.90963	Al

66.1545	-8.67335	-5.09901	0.682516	-0.237174	-0.24666	9.61951	Al

125.855	21.769	-6.08422	0.804953	0.369502	-0.459137	9.35856	Al

67.6947	17.4	-4.47995	0.25534	0.77824	-0.456143	9.5754	Al

50.1378	19.6057	-7.70859	0.629487	0.360564	-0.380779	9.69173	Al

122.702	-73.9427	-0.708918	0.440039	-0.228359	-0.583954	9.1096	Al

78.9913	-0.814997	-0.731067	0.871815	-0.0553993	-0.0639796	9.5988	Al

43.8131	34.8876	-0.6906	0.587596	0.693885	-0.149104	9.70362	Al

36.0096	-2.78441	-0.975534	0.617041	-0.212445	-0.455437	9.79655	Al

41.643	-15.8846	-1.78553	0.837791	-0.313994	-0.0747553	9.78123	Al

147.924	18.4233	-2.654	0.741223	0.128325	-0.489962	9.20596	Al

65.5501	27.5331	-0.420359	0.630714	0.5337	-0.0316864	9.63044	Al

69.0176	-24.9973	-4.26696	-0.284593	-0.314644	-0.779044	9.50207	Al

131.52	-60.7539	-1.07226	0.18032	-0.569418	-0.501443	9.15948	Al

57.2903	38.9364	-11.6754	0.44042	0.686263	-0.592257	9.62716	Al

58.4473	-49.634	-13.3933	0.0330055	-0.833681	-0.578112	9.38047	Al

138.566	36.7729	-6.22078	0.746159	0.420564	-0.298265	9.24967	Al

73.3084	28.8889	-0.212236	0.671613	0.586538	-0.203147	9.59265	Al

4.81628	-3.57409	-6.30026	0.349386	0.046068	-0.744085	9.94828	Al

115.529	-4.06375	-5.5223	0.728865	0.18875	-0.558547	9.40356	Al

91.4038	6.43937	-1.60777	0.849967	0.125302	-0.213712	9.5316	Al

110.259	45.4451	-9.34043	0.657666	0.449461	-0.473617	9.34485	Al

159.802	-11.3442	-5.22646	0.848265	-0.00809307	-0.23088	9.19381	Al

53.9277	7.16087	-6.18967	0.786207	0.19442	-0.288796	9.70694	Al

13.5854	-3.38898	-22.5702	-0.231674	-0.132241	-0.926775	9.73129	Al

66.3107	52.4881	-2.27392	0.670602	0.756657	-0.272197	9.60219	Al

150.584	-37.2434	-1.16816	0.737868	-0.22911	-0.208763	9.16431	Al

56.7327	-24.9684	-2.83025	0.634438	-0.479692	-0.352348	9.69746	Al


35.5726	-28.7756	-2.66159	0.512144	-0.752003	-0.327485	9.75877	Al

96.0741	-11.9897	-8.01398	0.67274	-0.198339	-0.492212	9.48135	Al

51.2991	22.3237	-8.43488	0.703461	0.584033	-0.55881	9.69604	Al

200.806	8.11096	-3.55351	0.875879	0.0671472	-0.348602	9	Al

26.6531	1.39558	-4.88306	0.903314	0.248316	-0.337091	9.87404	Al

67.5482	-0.687264	-9.06987	0.620888	0.0455511	-0.478066	9.62025	Al

8.29294	3.58823	-0.597907	0.682523	0.566535	-0.314628	9.96354	Al

152.479	9.73975	-4.85675	0.769913	0.0166077	-0.359517	9.19822	Al

117.641	46.4724	-0.181564	0.824251	0.545794	-0.25547	9.40231	Al

129.835	-62.8709	-10.7623	0.188913	-0.79547	-0.513863	9.12026	Al

74.6346	-27.7718	-5.23276	0.669754	-0.542333	-0.249054	9.58988	Al

131.389	-91.5384	-0.367389	0.479704	-0.692979	-0.109593	9.08563	Al

192.809	-15.4888	-0.323422	0.644744	-0.394563	-0.577384	9	Al

20.6569	-2.78603	-3.99641	0.56568	-0.23514	-0.645945	9.87138	Al

164.941	8.9382	-3.1858	0.889691	0.093984	-0.389554	9.18885	Al

89.8847	-57.509	-2.05251	-0.439224	-0.801956	-0.408332	9	Al

97.7079	-33.044	-3.08508	0.187574	-0.708442	-0.566457	9.41742	Al

86.0784	35.406	-0.444033	1.03599	0.316713	-0.423738	9.57421	Al

58.1425	7.92196	-20.5781	0.502252	0.122531	-0.847771	9.6597	Al

74.4606	-29.7587	-9.89292	0.419207	-0.557825	-0.488367	9.54756	Al

25.7915	-1.9082	-5.48108	0.664035	-0.161807	-0.47193	9.86449	Al

56.6645	45.7039	-12.8414	0.310662	0.779591	-0.392388	9.55991	Al

193.796	-8.17037	-4.98269	0.860301	0.0910779	-0.235087	9	Al

24.5312	0.497501	-2.59001	0.800714	-0.0544287	-0.19771	9.87635	Al

104.978	9.55718	-2.54429	0.829802	0.0945667	-0.228528	9.47445	Al

107.661	-40.967	-2.4822	0.590963	-0.291134	-0.396847	9.34426	Al

76.2416	-38.8381	-2.56317	0.208605	-0.866236	-0.269914	9.50812	Al

133.437	21.5372	-0.776191	0.709252	0.420851	-0.618329	9.29649	Al

103.273	-24.2047	-2.12522	0.797266	-0.504964	-0.303847	9.4778	Al

97.7174	4.42288	-1.75629	0.872494	0.193804	-0.153906	9.5174	Al

146.464	116.913	-17.8526	1.05223	0.39353	-0.75414	9.14302	Al

12.5546	9.70331	-4.41916	0.650996	0.378178	-0.340064	9.91808	Al

93.8489	19.9711	-2.21974	1.02189	0.0887017	-0.362697	9.5591	Al

135.027	-19.4554	-3.5806	0.786642	-0.113516	-0.512109	9.31619	Al

105.512	10.1773	-3.44676	0.809115	0.254793	-0.478093	9.46872	Al

160.573	-5.54487	-3.50821	0.561984	0.164636	-0.422615	9	Al

92.2587	31.2782	-1.93823	0.61485	0.480238	-0.32515	9.45792	Al

32.6267	-0.0155457	-0.374959	0.869426	-0.0529251	-0.0366095	9.8389	Al

96.4123	9.33716	-6.98498	-0.593416	0.543169	-0.691264	9.34526	Al

9.049	-0.9738	-9.70998	0.399385	0.425575	-0.605359	9.91247	Al

130.426	116.981	-0.291551	0.428633	0.891775	-0.131355	9.09294	Al

174.805	31.7226	-2.52169	0.650685	0.573994	-0.789539	9.10077	Al

170.865	20.9154	-0.564238	1.0294	0.197459	-0.286768	9.22518	Al

34.3385	-43.1642	-3.38773	-0.714535	-0.679488	-0.443102	9.30516	Al

66.7455	29.6467	-7.63307	-0.555194	0.647592	-0.822104	9.17772	Al

29.3773	2.17896	-0.630721	0.805841	0.214261	-0.146135	9.84376	Al

33.7679	7.34969	-4.69252	0.929005	0.220323	-0.410777	9.83787	Al

153.368	-62.0488	-3.35449	0.727567	-0.0820071	-0.211565	9.06478	Al

183.955	3.62957	-0.174131	0.383306	0.0921983	-0.85147	9.02567	Al

111.297	-44.7377	-1.30627	0.714671	-0.488125	-0.154318	9.36519	Al

45.0965	9.61257	-1.7179	0.646282	0.20303	-0.771881	9.77412	Al

41.4782	-0.97666	-4.46143	0.832596	0.00302711	-0.132619	9.78247	Al

10.3697	6.72486	-3.95511	-0.0444789	0.602165	-0.737059	9.86562	Al

53.8507	7.60981	-0.550366	0.647055	0.358083	-0.31615	9.69822	Al

186.398	1.52881	-5.83896	0.808265	-0.0790858	-0.512105	9.05229	Al

155.125	32.9456	-0.278411	0.794743	0.0699387	-0.292043	9.10783	Al

146.303	20.5792	-3.36802	0.962121	0.0794387	-0.372573	9.29515	Al

43.816	-14.1572	-6.28152	0.786917	-0.276728	-0.15649	9.75577	Al

121.498	-44.4456	-2.78379	0.597238	-0.020231	-0.604452	9.23736	Al

22.1126	-11.2649	-9.84409	0.654825	-0.414574	-0.311626	9.84337	Al

55.6521	-40.3111	-5.20291	0.108855	-0.674811	-0.42987	9.51587	Al

36.9433	-8.01484	-0.16065	0.832137	-0.208136	-0.0850007	9.81253	Al

1.42218	1.31306	-0.608675	-0.858138	0.289086	-0.582201	9.96571	Al

83.7907	26.3465	-1.36948	0.96209	0.543261	-0.380835	9.59763	Al

119.617	28.9962	-2.19474	0.950404	0.248084	-0.368879	9.42511	Al

155.819	0.711238	-4.75122	0.749726	0.289695	-0.348194	9.16858	Al

163.439	13.7998	-0.794628	0.926647	0.103671	-0.188602	9.20679	Al

31.9537	0.13595	-7.86879	0.682802	0.00322073	-0.518229	9.82107	Al

152.402	71.5411	-1.65067	0.769989	0.614789	-0.211975	9.21978	Al

184.045	-16.0349	-4.26032	0.792004	-0.144873	-0.202106	9.02253	Al

186.848	81.9743	-8.79115	0.874372	0.703174	-0.716743	9.08965	Al

101.074	11.8174	-1.08514	0.974326	-0.0673803	-0.399345	9.54655	Al

144.085	4.8914	-4.48191	0.886276	-0.408371	-0.456064	9.31826	Al

108.277	-36.8159	-0.63979	0.527083	-0.308652	-0.401799	9.35149	Al

117.606	-29.5049	-1.50223	0.665316	-0.184455	-0.380814	9.35271	Al

137.292	-17.2109	-0.97737	0.676701	-0.212249	-0.33488	9.24513	Al

173.288	22.2841	-2.78251	1.02919	0.375192	-0.466946	9.18929	Al

149.522	-33.3109	-9.86757	0.699915	-0.256759	-0.32725	9.16079	Al

68.9014	-38.4076	-16.4384	0.0221336	-0.231951	-0.712169	9.40497	Al

147.489	3.88363	-0.909102	1.00083	-0.0722126	-0.27661	9.32193	Al

118.216	3.39451	-1.12445	0.88045	0.0141197	-0.0952853	9.40772	Al

182.876	5.20078	-0.348111	0.799637	0.219539	-0.292174	9.06053	Al

95.0519	41.1081	-5.27797	1.01915	0.29623	-0.4991	9.52606	Al

72.937	-20.5302	-0.792298	0.715391	-0.461094	-0.128709	9.61269	Al

