[0. 0. 0.]
[ -235.38331859 24326.89670471  1764.26085009]
[ -235.38958396 24392.83103717  1764.25250569]
[ -235.39033791 24401.10976276  1764.25145155]
[ -235.39624877 24469.65739524  1764.24290647]
[ -235.38296848 24623.66749602  1764.26210523]
[ -235.37367857 24730.35911574  1764.27490742]
[ -235.36476183 24878.53443247  1764.29261179]
[ -235.36873937 24944.63169432  1764.28471432]
[ -235.37182562 25012.92547983  1764.27597519]
[ -235.36467803 25171.08983947  1764.29621449]
[ -235.36627805 25206.49566865  1764.29168383]
[ -235.36652626 25212.72611828  1764.29093481]
[ -235.36857578 25278.76953302  1764.28298441]
[ -235.36995122 25323.63374555  1764.27779973]
[ -235.37208201 25378.04493446  1764.27169885]
[ -235.38247905 25620.8110746   1764.24483999]
[ -235.39327446 25886.04026475  1764.21761561]
[ -235.39534785 25949.59449323  1764.21110414]
[ -235.39550001 25954.67458319  1764.21059808]
[ -235.39696361 26002.98505101  1764.20591375]
[ -235.39721021 26014.38793798  1764.20485359]
[ -235.39538591 26098.74451475  1764.21269643]
[ -235.39737249 26190.60511714  1764.20415593]
[ -235.39943038 26280.77071473  1764.19596273]
[ -235.40300024 26410.80827628  1764.18475009]
[ -235.40111761 26479.38581307  1764.19066327]
[ -235.4008566  26489.68203049  1764.19154918]
[ -235.39886183 26570.95216877  1764.19821902]
[ -235.39819725 26597.9202849   1764.20037271]
[ -235.39980851 26663.30344998  1764.19515117]
[ -235.40102567 26712.56968739  1764.1913231 ]
[ -235.40105126 26713.57870352  1764.19124671]
[ -235.40208341 26758.90967792  1764.18810632]
[ -235.40370869 26847.75398986  1764.18217345]
[ -235.40699529 26989.47092965  1764.17366407]
[ -235.40917048 27074.12442243  1764.16867334]
[ -235.4092573  27077.48236152  1764.16848862]
[ -235.41019473 27122.81026216  1764.1660037 ]
[ -235.4094026  27161.11258636  1764.16810347]
[ -235.40814385 27236.51723783  1764.17235687]
[ -235.40813574 27237.03444319  1764.17238481]
[ -235.40710736 27324.41558015  1764.17712232]
[ -235.40788575 27390.55486347  1764.17353647]
[ -235.40846181 27430.84540551  1764.17169848]
[ -235.40863526 27442.56049345  1764.17117752]
[ -235.40955349 27505.11146261  1764.16846619]
[ -235.40983751 27520.09004166  1764.16788777]
[ -235.40976464 27523.93289994  1764.16803616]
[ -235.4077452  27648.58051423  1764.17301902]
[ -235.40965798 27766.64455279  1764.16829935]
[ -235.40937491 27784.11658128  1764.1689978 ]
[ -235.41296524 28005.72524052  1764.16013888]
[ -235.41314242 28017.42859778  1764.15969539]
[ -235.41568667 28229.65431208  1764.15181143]
[ -235.41568838 28229.79474576  1764.15180666]
[ -235.41704139 28325.1149301   1764.14880491]
[ -235.41804099 28407.29711041  1764.14636819]
[ -235.41939577 28543.17306602  1764.14224423]
[ -235.41889327 28593.57007411  1764.14377382]
[ -235.41959047 28663.49446632  1764.14165155]
[ -235.41958235 28664.3082046   1764.14167625]
[ -235.41856376 28745.27219467  1764.14404608]
[ -235.4183746  28760.49957075  1764.14448332]
[ -235.41668781 28900.90329574  1764.14845292]
[ -235.41512585 29041.50369616  1764.15235795]
[ -235.41626064 29143.65165529  1764.14952089]
[ -235.41630606 29147.97214358  1764.14940316]
[ -235.41651576 29167.37771271  1764.14889658]
[ -235.41651274 29167.6565736   1764.14890386]
[ -235.4167404  29188.72345741  1764.14835392]
[ -235.41697475 29212.49759511  1764.14779299]
[ -235.41706579 29221.20558183  1764.14759767]
[ -235.41644386 29280.69642427  1764.14893208]
[ -235.41654181 29290.0660354   1764.14872192]
[ -235.41883211 29566.50810083  1764.14291423]
[ -235.41807628 29657.73832742  1764.14483086]
[ -235.41780355 29690.23327553  1764.14549102]
[ -235.41658896 29868.89671312  1764.14922235]
[ -235.4162899  29906.82880975  1764.14995275]
[ -235.41716532 30017.86425632  1764.1478147 ]
[ -235.41714625 30020.28248336  1764.14786126]
[ -235.41717977 30024.53373643  1764.1477794 ]
[ -235.41737327 30052.60979763  1764.14728627]
[ -235.41855188 30224.57128671  1764.14480541]
[ -235.41866624 30241.47796657  1764.14456814]
[ -235.4212447  30577.42613154  1764.14035827]
[ -235.42142717 30599.97451447  1764.14008216]
[ -235.42338283 30870.70163131  1764.13696644]
[ -235.42459271 31033.59393884  1764.1352488 ]
[ -235.42537873 31143.41654695  1764.13407227]
[ -235.42571742 31186.81701289  1764.13363205]
[ -235.42664061 31314.91631404  1764.13242412]
[ -235.42643928 31342.8526523   1764.13268755]
[ -235.42622179 31370.64628251  1764.13292924]
[ -235.42687352 31453.93252695  1764.13220499]
[ -235.42951001 31851.13277711  1764.12869699]
[ -235.42857175 31992.48554377  1764.12994539]
[ -235.42921602 32089.54706301  1764.12908816]
[ -235.42963614 32161.45177863  1764.12844745]
[ -235.4296596  32166.36137182  1764.12840769]
[ -235.42864606 32378.43970464  1764.13012521]
[ -235.42974661 32608.72307268  1764.12826025]
[ -235.42985273 32630.05945175  1764.12809097]
[ -235.43003912 32671.2870662   1764.12776842]
[ -235.42971074 32743.9212033   1764.12833668]
[ -235.42923548 32883.75125784  1764.12935911]
[ -235.42972147 33026.73844701  1764.1283136 ]
[ -235.42997476 33131.85473875  1764.1275746 ]
[ -235.42956276 33302.83695261  1764.12877665]
[ -235.42940315 33381.21795824  1764.12928873]
[ -235.42898827 33598.5934038   1764.13062194]
[ -235.42885279 33664.01706247  1764.13101884]
[ -235.42875996 33707.36029045  1764.13127352]
[ -235.42853876 33821.14450523  1764.13194839]
[ -235.42853364 33823.24197634  1764.13195977]
[ -235.42848192 33844.0385502   1764.1320696 ]
[ -235.42834394 33896.59866615  1764.13231956]
[ -235.42891985 34115.96569157  1764.13127632]
[ -235.42928478 34258.60183632  1764.13061678]
[ -235.42908059 34338.41042412  1764.13098581]
[ -235.42904189 34353.71404403  1764.13105442]
[ -235.42866108 34502.28071023  1764.13170879]
[ -235.42867123 34506.24011874  1764.13169135]
[ -235.42877952 34557.40642353  1764.13148587]
[ -235.42889375 34613.39538056  1764.13127289]
[ -235.42898644 34668.51272904  1764.13107947]
[ -235.42898788 34669.30704176  1764.13107689]
[ -235.4290815  34729.28607684  1764.13090928]
[ -235.42911175 34767.87608778  1764.13079059]
[ -235.42900403 34905.32340368  1764.13121333]
[ -235.42897907 34932.49492054  1764.13128314]
[ -235.42911039 35075.48170725  1764.13091582]
[ -235.4291795  35164.59402063  1764.13070581]
[ -235.42921035 35202.94264179  1764.13062009]
[ -235.42925388 35237.46895269  1764.13055206]
[ -235.42927418 35254.40310497  1764.13051908]
[ -235.42927635 35256.24263327  1764.13051564]
[ -235.42942138 35361.20188442  1764.13034171]
[ -235.42960663 35494.62404734  1764.1301218 ]
[ -235.42974087 35590.19779264  1764.12997435]
[ -235.42975393 35600.45979195  1764.12996243]
[ -235.42978049 35621.88815191  1764.12993999]
[ -235.42980149 35639.88302077  1764.12992484]
[ -235.4299481  35766.69937571  1764.12982305]
[ -235.43013443 35950.35508877  1764.12967332]
[ -235.43022727 36041.43430625  1764.12960169]
[ -235.43020789 36060.44052541  1764.12961664]
[ -235.43009508 36171.02304606  1764.12969957]
[ -235.42996716 36295.65225415  1764.12977635]
[ -235.42940006 36839.74839353  1764.13006211]
[ -235.42940238 36841.97389669  1764.13006094]
[ -235.42947871 36919.5573301   1764.13001482]
[ -235.42939945 37000.11482257  1764.13006271]
[ -235.4293849  37015.59229292  1764.13007254]
[ -235.42938408 37016.42169764  1764.130073  ]
[ -235.42938032 37020.24776787  1764.13007501]
[ -235.42935369 37050.89778041  1764.1300927 ]
[ -235.42962526 37363.47599725  1764.12991234]
[ -235.42966526 37411.39953413  1764.12988821]
[ -235.42974193 37509.86382948  1764.12984261]
[ -235.42972472 37531.9693468   1764.12985284]
[ -235.42983678 37675.88289678  1764.12978619]
[ -235.42991495 37780.39087172  1764.12974139]
[ -235.42996481 37846.61700497  1764.12971978]
[ -235.42999642 37898.68205124  1764.12969301]
[ -235.42998872 37911.35946159  1764.12969953]
[ -235.43001536 37955.23636757  1764.12967697]
[ -235.43003043 37982.615292    1764.12966418]
[ -235.43004754 38015.0530152   1764.12964858]
[ -235.42999206 38120.20273589  1764.12969914]
[ -235.42996395 38174.84304654  1764.12972393]
[ -235.42995174 38198.4954875   1764.12973356]
[ -235.42995937 38213.28121503  1764.12972754]
[ -235.42989321 38341.46750701  1764.1297797 ]
[ -235.42988679 38355.10614547  1764.129785  ]
[ -235.42987645 38379.90657384  1764.12979617]
[ -235.4298731  38387.94298476  1764.12979943]
[ -235.4298668  38403.14444068  1764.1298052 ]
[ -235.42986122 38416.1135002   1764.12980911]
[ -235.42993539 38588.60212417  1764.12975707]
[ -235.42994236 38605.84380321  1764.1297525 ]
[ -235.42991215 38680.64974982  1764.12977235]
[ -235.42987685 38768.49933328  1764.12979455]
[ -235.4298852  38789.29009371  1764.12978929]
[ -235.42992306 38885.25293033  1764.1297675 ]
[ -235.42992502 38890.26374528  1764.12976643]
[ -235.42993941 38929.93258039  1764.12975735]
[ -235.42995065 38965.41900847  1764.12975005]
[ -235.42992603 39043.16813463  1764.12976604]
[ -235.42993233 39063.05821126  1764.12976195]
[ -235.4299445  39102.6367164   1764.12975358]
[ -235.42994727 39113.64793651  1764.1297522 ]
[ -235.42999186 39294.93066523  1764.12973039]
[ -235.42993235 39536.90139421  1764.1297595 ]
[ -235.4299344  39545.25567626  1764.1297585 ]
[ -235.42990905 39648.34361486  1764.1297709 ]
[ -235.42993403 39749.92645902  1764.12975868]
[ -235.429941   39779.1632453   1764.12975468]
[ -235.42995037 39819.67711177  1764.12974897]
[ -235.42994994 39821.54955734  1764.12974923]
[ -235.42996074 39868.20591843  1764.12974266]
[ -235.43000454 40063.98696521  1764.12971474]
[ -235.43001004 40089.40622811  1764.12971117]
[ -235.42997557 40248.74078608  1764.12973354]
[ -235.42992075 40530.17150466  1764.12977334]
[ -235.42992853 40570.10962113  1764.12976769]
[ -235.42995388 40713.28952897  1764.12975111]
[ -235.42997508 40842.01633293  1764.1297394 ]
[ -235.42996397 40909.4818157   1764.12974554]
[ -235.42995991 40935.60085333  1764.12974785]
[ -235.42997247 41016.41439098  1764.1297407 ]
[ -235.42997153 41022.4298201   1764.12974123]
[ -235.42996975 41034.80008555  1764.12974232]
[ -235.4299709  41042.7802189   1764.12974162]
[ -235.42998499 41133.02678258  1764.12973972]
[ -235.42999289 41184.44157891  1764.1297388 ]
[ -235.42999059 41199.36501595  1764.12973907]
[ -235.42996733 41355.3852679   1764.12974184]
[ -235.42995714 41425.90678997  1764.12974297]
[ -235.42994661 41502.87628703  1764.1297439 ]
[ -235.42994983 41526.41917225  1764.12974361]
[ -235.42995447 41560.93041681  1764.12974354]
[ -235.42998527 41794.09003019  1764.12974205]
[ -235.42998805 41816.65223355  1764.12974174]
[ -235.42999326 41863.13842932  1764.1297411 ]
[ -235.43000525 41975.33510789  1764.12973897]
[ -235.43000607 41983.59226796  1764.12973876]
[ -235.43001059 42031.74053977  1764.12973794]
[ -235.43001246 42052.99532064  1764.12973747]
[ -235.43001255 42054.38871714  1764.12973745]
[ -235.43001747 42136.10977993  1764.12973579]
[ -235.43001862 42160.99757913  1764.12973517]
[ -235.43002145 42224.50052171  1764.12973357]
[ -235.43002348 42270.84963059  1764.12973253]
[ -235.43002984 42437.12536873  1764.129729  ]
[ -235.43003057 42456.71003516  1764.12972866]
[ -235.43003225 42503.69864767  1764.12972808]
[ -235.43002277 42769.36460916  1764.12973136]
[ -235.43002091 42823.62621257  1764.12973198]
[ -235.43002023 42844.24183959  1764.12973215]
[ -235.43002002 42850.71715752  1764.1297322 ]
[ -235.43002146 42895.93871389  1764.12973183]
[ -235.43001521 43092.26646548  1764.12973345]
[ -235.43001769 43170.11948643  1764.12973281]
[ -235.43001987 43249.41635115  1764.12973234]
[ -235.43002089 43291.89661663  1764.12973212]
[ -235.43002248 43360.46951535  1764.12973178]
[ -235.43002286 43377.34516139  1764.12973173]
[ -235.43002529 43494.92373441  1764.12973168]
[ -235.43002657 43560.73444806  1764.12973168]
[ -235.4300297  43724.87244159  1764.12973176]
[ -235.43002976 43728.02085615  1764.12973176]
[ -235.43002985 43734.17398066  1764.12973177]
[ -235.43003089 43806.45231402  1764.12973191]
[ -235.43003166 43865.86411719  1764.12973211]
[ -235.43003251 43932.28054105  1764.12973236]
[ -235.43003207 43966.90820539  1764.12973223]
[ -235.43003014 44129.3315807   1764.12973171]
[ -235.43002997 44144.57327165  1764.12973167]
[ -235.43002987 44154.30979123  1764.12973165]
[ -235.43003013 44179.51672956  1764.12973171]
[ -235.4300301  44182.08933417  1764.12973171]
[ -235.43003179 44341.58107382  1764.12973213]
[ -235.43003223 44386.16619678  1764.12973226]
[ -235.43003208 44401.11340291  1764.12973222]
[ -235.43003189 44420.74500893  1764.12973216]
[ -235.43003105 44520.70598966  1764.12973199]
[ -235.43003269 44715.13748157  1764.12973232]
[ -235.43003399 44881.20440822  1764.12973268]
[ -235.43003399 44883.78088811  1764.12973269]
[ -235.43003395 45075.33770966  1764.12973185]
[ -235.43003394 45130.74601179  1764.12973161]
[ -235.43003394 45144.25438965  1764.12973155]
[ -235.43003395 45174.46386236  1764.12973168]
[ -235.43003393 45219.85693324  1764.12973149]
[ -235.43003392 45258.22177178  1764.12973134]
[ -235.4300339  45315.25404416  1764.12973111]
[ -235.43003387 45352.88988484  1764.12973097]
[ -235.43003386 45415.62404126  1764.12973073]
[ -235.43003386 45418.01515881  1764.12973073]
[ -235.43003386 45420.38221233  1764.12973072]
[ -235.43003386 45482.26107688  1764.1297305 ]
[ -235.43003386 45487.16692288  1764.12973052]
[ -235.43003386 45541.92614499  1764.12973032]
[ -235.43003387 45587.24762296  1764.12973018]
[ -235.43003387 45589.17605162  1764.12973017]
[ -235.43003388 45621.22324825  1764.12973008]
[ -235.43003384 45708.15222791  1764.12973032]
[ -235.43003382 45753.5086492   1764.12973044]
[ -235.43003422 45927.97635831  1764.12973121]
[ -235.43003427 45956.36170921  1764.12973133]
[ -235.43003429 45965.20845681  1764.12973136]
[ -235.43003465 46182.88872137  1764.12973221]
[ -235.43003471 46280.17329395  1764.12973261]
[ -235.43003477 46493.25925599  1764.12973343]
[ -235.43003478 46507.15510283  1764.12973348]
[ -235.43003476 46533.4043746   1764.12973339]
[ -235.4300347  46743.42935072  1764.12973275]
[ -235.43003467 46779.96967515  1764.12973267]
[ -235.43003475 46906.67228039  1764.12973296]
[ -235.43003483 47025.55853187  1764.12973323]
[ -235.43003488 47107.33228215  1764.1297334 ]
[ -235.43003488 47113.05714548  1764.12973342]
[ -235.43003489 47144.32055673  1764.12973348]
[ -235.4300349  47165.21878528  1764.12973352]
[ -235.43003491 47197.03558229  1764.12973358]
[ -235.43003493 47281.59545597  1764.12973372]
[ -235.43003495 47359.42219852  1764.12973385]
[ -235.43003495 47362.11981208  1764.12973385]
[ -235.43003495 47371.4439192   1764.12973386]
[ -235.43003496 47396.76250456  1764.12973389]
[ -235.43003497 47414.13341616  1764.12973391]
[ -235.43003495 47502.80886546  1764.12973381]
[ -235.43003495 47542.32275255  1764.12973385]
[ -235.43003494 47607.82546058  1764.12973378]
[ -235.43003494 47641.89748426  1764.12973374]
[ -235.43003493 47772.42067937  1764.1297336 ]
[ -235.43003493 47781.43670227  1764.12973361]
[ -235.43003494 47861.0854151   1764.12973369]
[ -235.43003494 47865.53145925  1764.1297337 ]
[ -235.43003494 47913.36678053  1764.12973365]
[ -235.43003494 47940.22611457  1764.12973362]
[ -235.43003493 47976.35458191  1764.12973359]
[ -235.43003494 48039.76024464  1764.12973365]
[ -235.43003495 48106.21974307  1764.12973369]
[ -235.43003496 48225.63012425  1764.12973376]
[ -235.43003496 48261.08973881  1764.12973378]
[ -235.43003496 48269.73674592  1764.12973379]
[ -235.43003497 48335.0246674   1764.12973382]
[ -235.43003498 48390.78544554  1764.12973384]
[ -235.43003498 48409.94229561  1764.12973385]
[ -235.43003498 48419.37542978  1764.12973385]
[ -235.43003499 48463.53481033  1764.12973387]
[ -235.430035   48529.14802335  1764.12973389]
[ -235.43003503 48680.17200318  1764.12973395]
[ -235.43003504 48790.62513693  1764.12973399]
[ -235.43003504 48835.60011722  1764.129734  ]
[ -235.43003505 48926.57881131  1764.12973402]
[ -235.43003505 48963.51180163  1764.12973403]
[ -235.43003505 48991.95584377  1764.12973403]
[ -235.43003505 49014.26594442  1764.12973404]
[ -235.43003505 49024.43171014  1764.12973404]
[ -235.43003506 49117.72263094  1764.12973405]
[ -235.43003506 49209.53736739  1764.12973407]
[ -235.43003506 49217.55762847  1764.12973407]
[ -235.43003507 49377.95041623  1764.12973409]
[ -235.43003507 49387.43747176  1764.12973409]
[ -235.43003507 49396.51478311  1764.12973409]
[ -235.43003507 49420.99593511  1764.12973408]
[ -235.43003506 49552.12327097  1764.12973407]
[ -235.43003506 49639.0587495   1764.12973408]
[ -235.43003507 49660.17551604  1764.12973408]
[ -235.43003506 49680.25542624  1764.12973408]
[ -235.43003507 49835.10644655  1764.1297341 ]
[ -235.43003507 49958.40280652  1764.12973408]
[ -235.43003506 50003.72772531  1764.12973408]
[ -235.43003506 50032.0701482   1764.12973408]
[ -235.43003506 50152.41441138  1764.12973407]
[ -235.43003506 50208.4549683   1764.12973407]
[ -235.43003507 50399.37435965  1764.12973409]
[ -235.43003508 50632.06460388  1764.12973411]
[ -235.43003507 50725.98664769  1764.1297341 ]
[ -235.43003507 50784.19584038  1764.12973409]
[ -235.43003506 51015.99199168  1764.12973408]
[ -235.43003506 51018.77576793  1764.12973408]
[ -235.43003506 51064.69460931  1764.12973408]
[ -235.43003506 51084.91391524  1764.12973408]
[ -235.43003507 51178.75765553  1764.12973409]
[ -235.43003507 51204.50813799  1764.12973409]
[ -235.43003507 51243.11071092  1764.12973408]
[ -235.43003506 51311.68270456  1764.12973408]
[ -235.43003506 51337.52714198  1764.12973408]
[ -235.43003505 51481.2192799   1764.12973407]
[ -235.43003505 51551.83521534  1764.12973407]
[ -235.43003505 51605.33895181  1764.12973407]
[ -235.43003505 51679.09571333  1764.12973407]
[ -235.43003505 51777.0344185   1764.12973407]
[ -235.43003505 51819.14100625  1764.12973407]
[ -235.43003505 51865.94405607  1764.12973407]
[ -235.43003506 51989.33574255  1764.12973408]
[ -235.43003506 52071.99533786  1764.12973408]
[ -235.43003506 52105.19814181  1764.12973408]
[ -235.43003506 52127.21365642  1764.12973408]
[ -235.43003506 52275.53063051  1764.12973408]
[0. 0. 0.]
[ 0.         -5.74307822  4.81901481]
[ 13.30440826 -86.28130486  79.47884715]
[  21.6397975  -124.05120582  115.86654899]
[  34.1626959  -202.04151955  192.80796929]
[  31.2094632  -220.433711    174.66313482]
[  39.75332473 -273.64331314  227.15711986]
[  44.32973935 -297.69833008  253.3126355 ]
[  78.57540891 -514.96078198  523.32241461]
[  89.18479357 -585.97534923  612.30562019]
[  89.2874594  -586.92310061  613.53348544]
[  90.22393651 -592.47643498  621.08611666]
[  83.03533245 -635.1050498   563.11045994]
[  75.10740379 -673.68382714  509.92277175]
[  34.01607695 -720.05363676  408.87595412]
[  38.60085648 -725.2273649   420.15028904]
[  65.51524107 -754.91472458  487.24034766]
[ -44.84559553 -876.64598097  212.14154419]
[ -63.25248949 -893.67263291  164.9692225 ]
[-146.06163289 -950.19865888  -14.72993293]
[0. 0. 0.]
[  0.         -82.60187933  69.31120648]
[   0.         -201.91061041  -30.80070577]
[0. 0. 0.]
[  0.         -25.81320024  21.6598468 ]
[   0.         -127.79719306  -63.91488396]
[0. 0. 0.]
[   0.         -170.99944717  143.48557305]
[   2.31985877 -254.46990454  222.00836944]
[   1.32094093 -290.41180324  188.1969051 ]
[  -3.26188978 -338.47363233  140.84800408]
[  -0.74925479 -364.82455847  166.80805215]
[   4.92760677 -422.98443503  227.73724227]
[ -18.13430769 -659.25549512  -19.78399044]
[0. 0. 0.]
[  0.         -76.03076623  63.7973879 ]
[   0.         -140.24746461    9.91317997]
[   1.4914639  -192.92245977  -35.78594309]
[0. 0. 0.]
[  0.         -88.2506808   74.05111371]
[   4.70359958 -249.41456413  211.00634551]
[  15.70693341 -335.48085978  286.23679699]
[  32.63216482 -394.79332545  352.39364656]
[  38.30379731 -415.29215944  376.67826732]
[  27.03378593 -456.02506882  328.42268084]
[ 113.95547719 -770.18387957  700.60129253]
[ 105.1804103  -801.89937589  663.02848227]
[  59.03834683 -982.96497829  429.46399338]
[   73.82622694 -1040.99394837   504.31811562]
[   88.63955859 -1141.6750078    645.51977856]
[   81.62493373 -1189.35097153   578.65590765]
[   78.72530598 -1269.05302441   465.50368519]
[   82.16871718 -1363.70205019   599.87597842]
[   82.02877658 -1367.54859685   594.41507387]
[   96.04237252 -1574.03740448   262.37027492]
[   94.42729657 -1627.50093332   176.05161055]
[  107.57051747 -1824.974281    -152.4212084 ]
[0. 0. 0.]
[   0.         -160.29585709  134.50419457]
[  -4.94569767 -560.40791006  496.9926039 ]
[  -5.36712977 -570.2983158   506.65918721]
[  -4.92144028 -580.75800761  496.43620091]
[  -3.67764869 -600.32559628  477.10421077]
[ -13.42259575 -753.63513471  628.56786507]
[ -10.85786529 -793.98400889  588.70480115]
[  -9.14602803 -814.06429324  567.45843738]
[  -9.33111809 -823.45785519  557.26283183]
[ -10.47391914 -837.19626409  541.37720573]
[ -20.38853338 -956.039018    399.14556656]
[  -30.41995475 -1014.73721399   325.99572472]
[  -39.86649526 -1158.65641993   132.13694143]
[  -40.73174095 -1171.23761125   114.76056057]
[  -44.50894085 -1210.58199266    59.25084755]
[  -62.23226805 -1352.1065613   -159.08581377]
[0. 0. 0.]
[ 0.         -8.55624406  7.17954124]
[ -1.25222262 -78.35165643  70.47294937]
[  -3.0170379  -244.14923235  233.51183017]
[  -4.19437106 -282.92723211  273.31731401]
[   1.07859854 -402.97997161  400.90932515]
[ 3.71504873e-01 -4.17785527e+02  4.19939991e+02]
[-3.85679009e-01 -4.35499577e+02  4.45797513e+02]
[  -1.58371859 -511.00900129  565.08515581]
[ -37.55572355 -622.22155239  869.30284854]
[ -41.68654303 -636.16418438  912.19073482]
[ -64.92123796 -759.35398979 1372.45746686]
[ -68.08457717 -763.69373191 1399.50847886]
[ -73.90545718 -770.04065563 1444.47555297]
[-105.21915108 -797.68526632 1652.39142845]
[-105.07536149 -797.81220782 1651.43669795]
[ -94.81803437 -808.3861659  1563.94632065]
[ -74.75844086 -814.64688384 1471.98089391]
[ -74.63885971 -814.65018606 1471.45167455]
[ -43.98625805 -815.73828451 1279.75803357]
[   6.80949745 -814.26189342  966.6156381 ]
[ -22.06778976 -813.42256798 1144.63647474]
[ -26.11391511 -811.08564498 1171.34992594]
[ -25.61843872 -810.79947239 1168.07867673]
[  -7.53606196 -796.20709592 1061.08532848]
[ -11.19321055 -793.25579755 1082.72466151]
[ -11.06179242 -789.47788317 1103.56622611]
[  -8.06618264 -770.79784343 1195.41303324]
[   2.77527065 -719.6308375  1399.67392588]
[   5.13926533 -638.13208592 1673.12147133]
[  13.48659077 -592.26772505 1793.19959791]
[  16.39231503 -536.79658898 1924.11660024]
[  17.00814049 -531.83714498 1934.76025476]
[  54.15783318 -323.41036676 2351.68080471]
[  56.75588797 -314.23950075 2369.34157873]
[  57.64153586 -305.94524059 2383.74416505]
[  55.0546375  -281.71844772 2341.67549721]
[  52.7280255  -244.80237366 2290.46552814]
[  39.42961076 -195.58680761 2226.18440287]
[  34.76999628 -171.54018862 2196.08316004]
[  42.02359482 -134.10693719 2242.94161411]
[  55.06540295  -81.75362887 2306.30840005]
[  74.58966994  -20.07330319 2378.57927059]
[  74.78325281  -18.60838402 2380.00998443]
[  87.35325551  137.22132309 2532.00586835]
[  88.33601011  157.61718331 2550.09235166]
[ 134.17051774  647.1137834  2948.25800488]
[ 137.68964609  674.29009427 2968.78474514]
[ 130.84301587  727.16288916 2928.84900359]
[ 128.68139889  752.59448041 2910.23618596]
[ 124.38530224  836.07167563 2853.12909937]
[ 118.40862988  927.03037209 2792.38785104]
[ 117.33551248  958.05763618 2775.72202045]
[ 115.57258888  989.50815883 2759.72127416]
[ 110.57690852 1130.81675769 2690.53042015]
[ 113.2391008  1206.1199465  2727.40214618]
[ 117.91705423 1310.97084234 2778.02784384]
[ 118.45034184 1337.4351267  2790.45631872]
[ 115.22668516 1497.40840244 2715.32774875]
[ 117.36638172 1603.59038783 2765.19420727]
[ 117.38063632 1604.88888534 2765.79597733]
[ 120.21582622 1686.98800424 2802.19114766]
[ 120.44569467 1702.33115639 2808.88963129]
[ 118.5631642  1827.98542243 2754.03173537]
[ 118.90326937 1847.60762787 2745.79398835]
[ 124.21796602 2020.81937896 2673.24854277]
[ 127.51835369 2088.85556233 2646.5544836 ]
[ 123.75441407 2166.44768545 2676.99782452]
[ 126.82013646 2229.64633717 2652.20177535]
[ 130.01384576 2360.73681049 2601.43968743]
[ 130.07429908 2371.64687912 2597.45679621]
[ 131.68688697 2397.11021662 2588.07287416]
[ 130.6758299  2413.0751681  2593.95638649]
[ 127.98009006 2450.44592023 2607.58368336]
[ 124.95736006 2495.49430764 2623.69551981]
[ 123.2422799  2534.12888568 2637.3576768 ]
[ 116.08097089 2708.4147111  2697.86681457]
[ 114.86493052 2746.80887156 2709.80047675]
[ 116.7071504  2804.97345849 2691.72177617]
[ 127.19127241 3091.31032247 2607.29217223]
[ 133.99764768 3229.71713998 2567.4102104 ]
[ 133.55488124 3238.72074194 2570.00460073]
[ 137.37108438 3316.32277103 2547.6435551 ]
[ 152.10179849 3535.78704991 2489.69998451]
[ 157.97505394 3634.45783133 2464.662599  ]
[ 150.14546756 3765.99500247 2498.03972255]
[ 149.26515981 3778.90647605 2501.27642223]
[ 154.49065227 3855.54877294 2482.06342567]
[ 160.65756871 3930.10106382 2464.77316355]
[ 163.03955159 3961.12523559 2457.95317011]
[ 171.32470581 4077.47525113 2432.33440283]
[ 183.11729051 4208.46302623 2404.56833675]
[ 176.42455943 4282.8034678  2420.32661352]
[ 176.03723644 4287.21686319 2421.20062227]
[ 171.97546786 4360.42562461 2431.84716279]
[ 155.98525191 4646.93252658 2472.46784286]
[ 153.51112922 4685.67030001 2477.63181332]
[ 142.15485758 4856.52103516 2498.9019291 ]
[  96.94217157 5536.43490262 2581.29384172]
[  76.68870258 5791.53046807 2609.53523011]
[ 107.25300386 6176.49255627 2566.91644201]
[  96.82779173 6307.79971079 2581.4533327 ]
[  91.60039522 6375.91019985 2588.86779706]
[  76.3981698  6553.58861988 2605.58143931]
[  74.41883292 6578.62955816 2608.05861309]
[  71.66940042 6627.94674655 2613.36897311]
[  69.45002416 6668.87443498 2617.67602195]
[  52.82971395 6922.08388562 2638.74526501]
[  34.44855643 7210.74586987 2662.10168021]
[  38.60779267 7276.06348579 2656.81665676]
[  29.74482067 7415.24966495 2668.07858375]
[  24.8695278  7491.80044263 2674.10302523]
[  16.65136539 7632.69198105 2684.03720318]
[  20.18263834 7693.23185043 2679.76857326]
[  20.48137181 7698.67941668 2679.41561935]
[  35.26790051 7967.2933423  2662.27434251]
[  41.68600909 8092.49604349 2655.01056415]
[  21.88703396 8478.72901753 2677.41831327]
[  18.93473518 8536.32101123 2680.65409232]
[4.71444145e+00 8.89269027e+03 2.69545643e+03]
[3.21655594e+00 8.93119681e+03 2.69706648e+03]
[2.63836332e+00 8.94631988e+03 2.69768103e+03]
[-3.60476107e+00  9.12508888e+03  2.70488451e+03]
[   9.54267112 9501.5595883  2689.71466862]
[  17.59736842 9752.16466819 2679.42341771]
[  18.42759542 9779.02548182 2678.32181805]
[9.81468285e+00 1.00576840e+04 2.68975000e+03]
[   13.182199   10166.63521266  2685.2817542 ]
[   30.55005208 10692.90842701  2665.04347752]
[   31.00000593 10706.5296635   2664.56417707]
[   23.60256296 10930.46889327  2672.44409119]
